antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'abnormal_menstruation', 'irritability'})",frozenset({'depression'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'depression', 'irritability'})",frozenset({'abnormal_menstruation'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'abnormal_menstruation'}),"frozenset({'depression', 'irritability'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'depression'}),"frozenset({'abnormal_menstruation', 'irritability'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'irritability'}),"frozenset({'abnormal_menstruation', 'depression'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'nail_abnormalities', 'abnormal_menstruation'})",frozenset({'depression'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'nail_abnormalities', 'depression'})",frozenset({'abnormal_menstruation'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'abnormal_menstruation', 'depression'})",frozenset({'nail_abnormalities'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'nail_abnormalities'}),"frozenset({'abnormal_menstruation', 'depression'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'abnormal_menstruation'}),"frozenset({'nail_abnormalities', 'depression'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'depression'}),"frozenset({'nail_abnormalities', 'abnormal_menstruation'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'abnormal_menstruation', 'edema'})",frozenset({'enlarged_thyroid'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'abnormal_menstruation', 'enlarged_thyroid'})",frozenset({'edema'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'edema', 'enlarged_thyroid'})",frozenset({'abnormal_menstruation'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'abnormal_menstruation'}),"frozenset({'edema', 'enlarged_thyroid'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'edema'}),"frozenset({'abnormal_menstruation', 'enlarged_thyroid'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'enlarged_thyroid'}),"frozenset({'abnormal_menstruation', 'edema'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'fatigue', 'abnormal_menstruation'})",frozenset({'edema'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'fatigue', 'edema'})",frozenset({'abnormal_menstruation'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'abnormal_menstruation', 'edema'})",frozenset({'fatigue'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'fatigue'}),"frozenset({'abnormal_menstruation', 'edema'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'abnormal_menstruation'}),"frozenset({'fatigue', 'edema'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'edema'}),"frozenset({'fatigue', 'abnormal_menstruation'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'abnormal_menstruation', 'edema'})",frozenset({'irritability'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'abnormal_menstruation', 'irritability'})",frozenset({'edema'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'edema', 'irritability'})",frozenset({'abnormal_menstruation'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'abnormal_menstruation'}),"frozenset({'edema', 'irritability'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'edema'}),"frozenset({'abnormal_menstruation', 'irritability'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'irritability'}),"frozenset({'abnormal_menstruation', 'edema'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'nail_abnormalities', 'abnormal_menstruation'})",frozenset({'edema'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'nail_abnormalities', 'edema'})",frozenset({'abnormal_menstruation'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'abnormal_menstruation', 'edema'})",frozenset({'nail_abnormalities'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'nail_abnormalities'}),"frozenset({'abnormal_menstruation', 'edema'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'abnormal_menstruation'}),"frozenset({'nail_abnormalities', 'edema'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'edema'}),"frozenset({'nail_abnormalities', 'abnormal_menstruation'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'fatigue', 'abnormal_menstruation'})",frozenset({'enlarged_thyroid'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'fatigue', 'enlarged_thyroid'})",frozenset({'abnormal_menstruation'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'abnormal_menstruation', 'enlarged_thyroid'})",frozenset({'fatigue'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'fatigue'}),"frozenset({'abnormal_menstruation', 'enlarged_thyroid'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'abnormal_menstruation'}),"frozenset({'fatigue', 'enlarged_thyroid'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'enlarged_thyroid'}),"frozenset({'fatigue', 'abnormal_menstruation'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'abnormal_menstruation', 'enlarged_thyroid'})",frozenset({'irritability'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'irritability', 'enlarged_thyroid'})",frozenset({'abnormal_menstruation'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'abnormal_menstruation', 'irritability'})",frozenset({'enlarged_thyroid'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'enlarged_thyroid'}),"frozenset({'abnormal_menstruation', 'irritability'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'abnormal_menstruation'}),"frozenset({'irritability', 'enlarged_thyroid'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'irritability'}),"frozenset({'abnormal_menstruation', 'enlarged_thyroid'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'nail_abnormalities', 'abnormal_menstruation'})",frozenset({'enlarged_thyroid'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'nail_abnormalities', 'enlarged_thyroid'})",frozenset({'abnormal_menstruation'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'abnormal_menstruation', 'enlarged_thyroid'})",frozenset({'nail_abnormalities'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'nail_abnormalities'}),"frozenset({'abnormal_menstruation', 'enlarged_thyroid'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'abnormal_menstruation'}),"frozenset({'nail_abnormalities', 'enlarged_thyroid'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'enlarged_thyroid'}),"frozenset({'nail_abnormalities', 'abnormal_menstruation'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'fatigue', 'abnormal_menstruation'})",frozenset({'irritability'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'fatigue', 'irritability'})",frozenset({'abnormal_menstruation'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'abnormal_menstruation', 'irritability'})",frozenset({'fatigue'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'fatigue'}),"frozenset({'abnormal_menstruation', 'irritability'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'abnormal_menstruation'}),"frozenset({'fatigue', 'irritability'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'irritability'}),"frozenset({'fatigue', 'abnormal_menstruation'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'fatigue', 'nail_abnormalities'})",frozenset({'abnormal_menstruation'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'fatigue', 'abnormal_menstruation'})",frozenset({'nail_abnormalities'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'nail_abnormalities', 'abnormal_menstruation'})",frozenset({'fatigue'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'fatigue'}),"frozenset({'nail_abnormalities', 'abnormal_menstruation'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'nail_abnormalities'}),"frozenset({'fatigue', 'abnormal_menstruation'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'abnormal_menstruation'}),"frozenset({'fatigue', 'nail_abnormalities'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'nail_abnormalities', 'abnormal_menstruation'})",frozenset({'irritability'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'nail_abnormalities', 'irritability'})",frozenset({'abnormal_menstruation'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'abnormal_menstruation', 'irritability'})",frozenset({'nail_abnormalities'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'nail_abnormalities'}),"frozenset({'abnormal_menstruation', 'irritability'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'abnormal_menstruation'}),"frozenset({'nail_abnormalities', 'irritability'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'irritability'}),"frozenset({'nail_abnormalities', 'abnormal_menstruation'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'edema', 'depression'})",frozenset({'enlarged_thyroid'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'edema', 'enlarged_thyroid'})",frozenset({'depression'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'depression', 'enlarged_thyroid'})",frozenset({'edema'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'edema'}),"frozenset({'depression', 'enlarged_thyroid'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'depression'}),"frozenset({'edema', 'enlarged_thyroid'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'enlarged_thyroid'}),"frozenset({'edema', 'depression'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'fatigue', 'edema'})",frozenset({'depression'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'fatigue', 'depression'})",frozenset({'edema'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'edema', 'depression'})",frozenset({'fatigue'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'fatigue'}),"frozenset({'edema', 'depression'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'edema'}),"frozenset({'fatigue', 'depression'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'depression'}),"frozenset({'fatigue', 'edema'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'edema', 'depression'})",frozenset({'irritability'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'edema', 'irritability'})",frozenset({'depression'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'depression', 'irritability'})",frozenset({'edema'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'edema'}),"frozenset({'depression', 'irritability'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'depression'}),"frozenset({'edema', 'irritability'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'irritability'}),"frozenset({'edema', 'depression'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'nail_abnormalities', 'edema'})",frozenset({'depression'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'nail_abnormalities', 'depression'})",frozenset({'edema'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'edema', 'depression'})",frozenset({'nail_abnormalities'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'nail_abnormalities'}),"frozenset({'edema', 'depression'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'edema'}),"frozenset({'nail_abnormalities', 'depression'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'depression'}),"frozenset({'nail_abnormalities', 'edema'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'fatigue', 'depression'})",frozenset({'enlarged_thyroid'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'fatigue', 'enlarged_thyroid'})",frozenset({'depression'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'depression', 'enlarged_thyroid'})",frozenset({'fatigue'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'fatigue'}),"frozenset({'depression', 'enlarged_thyroid'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'depression'}),"frozenset({'fatigue', 'enlarged_thyroid'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'enlarged_thyroid'}),"frozenset({'fatigue', 'depression'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'depression', 'enlarged_thyroid'})",frozenset({'irritability'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'irritability', 'enlarged_thyroid'})",frozenset({'depression'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'depression', 'irritability'})",frozenset({'enlarged_thyroid'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'enlarged_thyroid'}),"frozenset({'depression', 'irritability'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'depression'}),"frozenset({'irritability', 'enlarged_thyroid'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
