antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'chills', 'sweating', 'nausea'})",frozenset({'muscle_pain'}),0.85,1.0,0.85,1.0,1.0,1.0,0.0,inf,0.0,0.85,0.0,0.925
"frozenset({'chills', 'nausea', 'vomiting'})",frozenset({'muscle_pain'}),0.85,1.0,0.85,1.0,1.0,1.0,0.0,inf,0.0,0.85,0.0,0.925
"frozenset({'chills', 'sweating', 'vomiting'})",frozenset({'muscle_pain'}),0.85,1.0,0.85,1.0,1.0,1.0,0.0,inf,0.0,0.85,0.0,0.925
"frozenset({'nausea', 'headache', 'fever'})",frozenset({'muscle_pain'}),0.85,1.0,0.85,1.0,1.0,1.0,0.0,inf,0.0,0.85,0.0,0.925
"frozenset({'sweating', 'headache', 'fever'})",frozenset({'muscle_pain'}),0.85,1.0,0.85,1.0,1.0,1.0,0.0,inf,0.0,0.85,0.0,0.925
"frozenset({'headache', 'fever', 'vomiting'})",frozenset({'muscle_pain'}),0.85,1.0,0.85,1.0,1.0,1.0,0.0,inf,0.0,0.85,0.0,0.925
"frozenset({'sweating', 'nausea', 'fever'})",frozenset({'muscle_pain'}),0.85,1.0,0.85,1.0,1.0,1.0,0.0,inf,0.0,0.85,0.0,0.925
"frozenset({'nausea', 'fever', 'vomiting'})",frozenset({'muscle_pain'}),0.85,1.0,0.85,1.0,1.0,1.0,0.0,inf,0.0,0.85,0.0,0.925
"frozenset({'sweating', 'fever', 'vomiting'})",frozenset({'muscle_pain'}),0.85,1.0,0.85,1.0,1.0,1.0,0.0,inf,0.0,0.85,0.0,0.925
"frozenset({'sweating', 'nausea', 'headache'})",frozenset({'muscle_pain'}),0.85,1.0,0.85,1.0,1.0,1.0,0.0,inf,0.0,0.85,0.0,0.925
"frozenset({'nausea', 'headache', 'vomiting'})",frozenset({'muscle_pain'}),0.85,1.0,0.85,1.0,1.0,1.0,0.0,inf,0.0,0.85,0.0,0.925
"frozenset({'sweating', 'headache', 'vomiting'})",frozenset({'muscle_pain'}),0.85,1.0,0.85,1.0,1.0,1.0,0.0,inf,0.0,0.85,0.0,0.925
"frozenset({'sweating', 'nausea', 'vomiting'})",frozenset({'muscle_pain'}),0.85,1.0,0.85,1.0,1.0,1.0,0.0,inf,0.0,0.85,0.0,0.925
"frozenset({'chills', 'diarrhoea', 'fever'})",frozenset({'muscle_pain'}),0.8,1.0,0.8,1.0,1.0,1.0,0.0,inf,0.0,0.8,0.0,0.9
"frozenset({'chills', 'diarrhoea', 'headache'})",frozenset({'muscle_pain'}),0.8,1.0,0.8,1.0,1.0,1.0,0.0,inf,0.0,0.8,0.0,0.9
"frozenset({'chills', 'diarrhoea', 'nausea'})",frozenset({'muscle_pain'}),0.8,1.0,0.8,1.0,1.0,1.0,0.0,inf,0.0,0.8,0.0,0.9
"frozenset({'chills', 'sweating', 'diarrhoea'})",frozenset({'muscle_pain'}),0.8,1.0,0.8,1.0,1.0,1.0,0.0,inf,0.0,0.8,0.0,0.9
"frozenset({'chills', 'diarrhoea', 'vomiting'})",frozenset({'muscle_pain'}),0.8,1.0,0.8,1.0,1.0,1.0,0.0,inf,0.0,0.8,0.0,0.9
"frozenset({'diarrhoea', 'headache', 'fever'})",frozenset({'muscle_pain'}),0.8,1.0,0.8,1.0,1.0,1.0,0.0,inf,0.0,0.8,0.0,0.9
"frozenset({'diarrhoea', 'nausea', 'fever'})",frozenset({'muscle_pain'}),0.8,1.0,0.8,1.0,1.0,1.0,0.0,inf,0.0,0.8,0.0,0.9
"frozenset({'sweating', 'diarrhoea', 'fever'})",frozenset({'muscle_pain'}),0.8,1.0,0.8,1.0,1.0,1.0,0.0,inf,0.0,0.8,0.0,0.9
"frozenset({'diarrhoea', 'fever', 'vomiting'})",frozenset({'muscle_pain'}),0.8,1.0,0.8,1.0,1.0,1.0,0.0,inf,0.0,0.8,0.0,0.9
"frozenset({'diarrhoea', 'nausea', 'headache'})",frozenset({'muscle_pain'}),0.8,1.0,0.8,1.0,1.0,1.0,0.0,inf,0.0,0.8,0.0,0.9
"frozenset({'sweating', 'diarrhoea', 'headache'})",frozenset({'muscle_pain'}),0.8,1.0,0.8,1.0,1.0,1.0,0.0,inf,0.0,0.8,0.0,0.9
"frozenset({'diarrhoea', 'headache', 'vomiting'})",frozenset({'muscle_pain'}),0.8,1.0,0.8,1.0,1.0,1.0,0.0,inf,0.0,0.8,0.0,0.9
"frozenset({'sweating', 'diarrhoea', 'nausea'})",frozenset({'muscle_pain'}),0.8,1.0,0.8,1.0,1.0,1.0,0.0,inf,0.0,0.8,0.0,0.9
"frozenset({'diarrhoea', 'nausea', 'vomiting'})",frozenset({'muscle_pain'}),0.8,1.0,0.8,1.0,1.0,1.0,0.0,inf,0.0,0.8,0.0,0.9
"frozenset({'sweating', 'diarrhoea', 'vomiting'})",frozenset({'muscle_pain'}),0.8,1.0,0.8,1.0,1.0,1.0,0.0,inf,0.0,0.8,0.0,0.9
"frozenset({'chills', 'fever', 'nausea', 'headache'})",frozenset({'muscle_pain'}),0.8,1.0,0.8,1.0,1.0,1.0,0.0,inf,0.0,0.8,0.0,0.9
"frozenset({'chills', 'sweating', 'fever', 'headache'})",frozenset({'muscle_pain'}),0.8,1.0,0.8,1.0,1.0,1.0,0.0,inf,0.0,0.8,0.0,0.9
"frozenset({'chills', 'fever', 'headache', 'vomiting'})",frozenset({'muscle_pain'}),0.8,1.0,0.8,1.0,1.0,1.0,0.0,inf,0.0,0.8,0.0,0.9
"frozenset({'chills', 'sweating', 'nausea', 'fever'})",frozenset({'muscle_pain'}),0.8,1.0,0.8,1.0,1.0,1.0,0.0,inf,0.0,0.8,0.0,0.9
"frozenset({'chills', 'nausea', 'fever', 'vomiting'})",frozenset({'muscle_pain'}),0.8,1.0,0.8,1.0,1.0,1.0,0.0,inf,0.0,0.8,0.0,0.9
"frozenset({'chills', 'sweating', 'fever', 'vomiting'})",frozenset({'muscle_pain'}),0.8,1.0,0.8,1.0,1.0,1.0,0.0,inf,0.0,0.8,0.0,0.9
"frozenset({'chills', 'sweating', 'nausea', 'headache'})",frozenset({'muscle_pain'}),0.8,1.0,0.8,1.0,1.0,1.0,0.0,inf,0.0,0.8,0.0,0.9
"frozenset({'chills', 'nausea', 'headache', 'vomiting'})",frozenset({'muscle_pain'}),0.8,1.0,0.8,1.0,1.0,1.0,0.0,inf,0.0,0.8,0.0,0.9
"frozenset({'chills', 'sweating', 'headache', 'vomiting'})",frozenset({'muscle_pain'}),0.8,1.0,0.8,1.0,1.0,1.0,0.0,inf,0.0,0.8,0.0,0.9
"frozenset({'chills', 'sweating', 'nausea', 'vomiting'})",frozenset({'muscle_pain'}),0.8,1.0,0.8,1.0,1.0,1.0,0.0,inf,0.0,0.8,0.0,0.9
"frozenset({'sweating', 'fever', 'nausea', 'headache'})",frozenset({'muscle_pain'}),0.8,1.0,0.8,1.0,1.0,1.0,0.0,inf,0.0,0.8,0.0,0.9
"frozenset({'fever', 'nausea', 'headache', 'vomiting'})",frozenset({'muscle_pain'}),0.8,1.0,0.8,1.0,1.0,1.0,0.0,inf,0.0,0.8,0.0,0.9
"frozenset({'sweating', 'fever', 'headache', 'vomiting'})",frozenset({'muscle_pain'}),0.8,1.0,0.8,1.0,1.0,1.0,0.0,inf,0.0,0.8,0.0,0.9
"frozenset({'sweating', 'nausea', 'fever', 'vomiting'})",frozenset({'muscle_pain'}),0.8,1.0,0.8,1.0,1.0,1.0,0.0,inf,0.0,0.8,0.0,0.9
"frozenset({'sweating', 'nausea', 'headache', 'vomiting'})",frozenset({'muscle_pain'}),0.8,1.0,0.8,1.0,1.0,1.0,0.0,inf,0.0,0.8,0.0,0.9
"frozenset({'chills', 'fever', 'diarrhoea', 'headache'})",frozenset({'muscle_pain'}),0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'chills', 'diarrhoea', 'nausea', 'fever'})",frozenset({'muscle_pain'}),0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'chills', 'sweating', 'diarrhoea', 'fever'})",frozenset({'muscle_pain'}),0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'chills', 'diarrhoea', 'fever', 'vomiting'})",frozenset({'muscle_pain'}),0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'chills', 'diarrhoea', 'nausea', 'headache'})",frozenset({'muscle_pain'}),0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'chills', 'sweating', 'diarrhoea', 'headache'})",frozenset({'muscle_pain'}),0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'chills', 'diarrhoea', 'headache', 'vomiting'})",frozenset({'muscle_pain'}),0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'chills', 'sweating', 'diarrhoea', 'nausea'})",frozenset({'muscle_pain'}),0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'chills', 'diarrhoea', 'nausea', 'vomiting'})",frozenset({'muscle_pain'}),0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'chills', 'sweating', 'diarrhoea', 'vomiting'})",frozenset({'muscle_pain'}),0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'fever', 'diarrhoea', 'nausea', 'headache'})",frozenset({'muscle_pain'}),0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'fever', 'sweating', 'diarrhoea', 'headache'})",frozenset({'muscle_pain'}),0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'fever', 'diarrhoea', 'headache', 'vomiting'})",frozenset({'muscle_pain'}),0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'sweating', 'diarrhoea', 'nausea', 'fever'})",frozenset({'muscle_pain'}),0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'diarrhoea', 'nausea', 'fever', 'vomiting'})",frozenset({'muscle_pain'}),0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'sweating', 'diarrhoea', 'fever', 'vomiting'})",frozenset({'muscle_pain'}),0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'sweating', 'diarrhoea', 'nausea', 'headache'})",frozenset({'muscle_pain'}),0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'diarrhoea', 'nausea', 'headache', 'vomiting'})",frozenset({'muscle_pain'}),0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'sweating', 'diarrhoea', 'headache', 'vomiting'})",frozenset({'muscle_pain'}),0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'sweating', 'diarrhoea', 'nausea', 'vomiting'})",frozenset({'muscle_pain'}),0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
frozenset({'muscle_pain'}),frozenset({'chills'}),1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'muscle_pain'}),frozenset({'fever'}),1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'muscle_pain'}),frozenset({'headache'}),1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'muscle_pain'}),frozenset({'nausea'}),1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'muscle_pain'}),frozenset({'sweating'}),1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'muscle_pain'}),frozenset({'vomiting'}),1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'muscle_pain'}),frozenset({'diarrhoea'}),1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'muscle_pain'}),"frozenset({'chills', 'fever'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'muscle_pain'}),"frozenset({'chills', 'headache'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'muscle_pain'}),"frozenset({'chills', 'nausea'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'muscle_pain'}),"frozenset({'chills', 'sweating'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'muscle_pain'}),"frozenset({'chills', 'vomiting'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'muscle_pain'}),"frozenset({'headache', 'fever'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'muscle_pain'}),"frozenset({'nausea', 'fever'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'muscle_pain'}),"frozenset({'sweating', 'fever'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'muscle_pain'}),"frozenset({'fever', 'vomiting'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'muscle_pain'}),"frozenset({'nausea', 'headache'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'muscle_pain'}),"frozenset({'sweating', 'headache'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'muscle_pain'}),"frozenset({'headache', 'vomiting'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'muscle_pain'}),"frozenset({'sweating', 'nausea'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'muscle_pain'}),"frozenset({'nausea', 'vomiting'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'muscle_pain'}),"frozenset({'sweating', 'vomiting'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'muscle_pain'}),"frozenset({'chills', 'diarrhoea'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'muscle_pain'}),"frozenset({'diarrhoea', 'fever'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'muscle_pain'}),"frozenset({'diarrhoea', 'headache'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'muscle_pain'}),"frozenset({'diarrhoea', 'nausea'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'muscle_pain'}),"frozenset({'sweating', 'diarrhoea'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'muscle_pain'}),"frozenset({'diarrhoea', 'vomiting'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'muscle_pain'}),"frozenset({'chills', 'headache', 'fever'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'muscle_pain'}),"frozenset({'chills', 'nausea', 'fever'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'muscle_pain'}),"frozenset({'chills', 'sweating', 'fever'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'muscle_pain'}),"frozenset({'chills', 'fever', 'vomiting'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'muscle_pain'}),"frozenset({'chills', 'nausea', 'headache'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'muscle_pain'}),"frozenset({'chills', 'sweating', 'headache'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'muscle_pain'}),"frozenset({'chills', 'headache', 'vomiting'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'muscle_pain'}),"frozenset({'chills', 'sweating', 'nausea'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'muscle_pain'}),"frozenset({'chills', 'nausea', 'vomiting'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'muscle_pain'}),"frozenset({'chills', 'sweating', 'vomiting'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'muscle_pain'}),"frozenset({'nausea', 'headache', 'fever'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'muscle_pain'}),"frozenset({'sweating', 'headache', 'fever'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'muscle_pain'}),"frozenset({'headache', 'fever', 'vomiting'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'muscle_pain'}),"frozenset({'sweating', 'nausea', 'fever'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'muscle_pain'}),"frozenset({'nausea', 'fever', 'vomiting'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'muscle_pain'}),"frozenset({'sweating', 'fever', 'vomiting'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'muscle_pain'}),"frozenset({'sweating', 'nausea', 'headache'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'muscle_pain'}),"frozenset({'nausea', 'headache', 'vomiting'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'muscle_pain'}),"frozenset({'sweating', 'headache', 'vomiting'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'muscle_pain'}),"frozenset({'sweating', 'nausea', 'vomiting'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'muscle_pain'}),"frozenset({'chills', 'diarrhoea', 'fever'})",1.0,0.8,0.8,0.8,1.0,1.0,0.0,1.0,0.0,0.8,0.0,0.9
frozenset({'muscle_pain'}),"frozenset({'chills', 'diarrhoea', 'headache'})",1.0,0.8,0.8,0.8,1.0,1.0,0.0,1.0,0.0,0.8,0.0,0.9
frozenset({'muscle_pain'}),"frozenset({'chills', 'diarrhoea', 'nausea'})",1.0,0.8,0.8,0.8,1.0,1.0,0.0,1.0,0.0,0.8,0.0,0.9
frozenset({'muscle_pain'}),"frozenset({'chills', 'sweating', 'diarrhoea'})",1.0,0.8,0.8,0.8,1.0,1.0,0.0,1.0,0.0,0.8,0.0,0.9
frozenset({'muscle_pain'}),"frozenset({'chills', 'diarrhoea', 'vomiting'})",1.0,0.8,0.8,0.8,1.0,1.0,0.0,1.0,0.0,0.8,0.0,0.9
frozenset({'muscle_pain'}),"frozenset({'diarrhoea', 'headache', 'fever'})",1.0,0.8,0.8,0.8,1.0,1.0,0.0,1.0,0.0,0.8,0.0,0.9
frozenset({'muscle_pain'}),"frozenset({'diarrhoea', 'nausea', 'fever'})",1.0,0.8,0.8,0.8,1.0,1.0,0.0,1.0,0.0,0.8,0.0,0.9
frozenset({'muscle_pain'}),"frozenset({'sweating', 'diarrhoea', 'fever'})",1.0,0.8,0.8,0.8,1.0,1.0,0.0,1.0,0.0,0.8,0.0,0.9
frozenset({'muscle_pain'}),"frozenset({'diarrhoea', 'fever', 'vomiting'})",1.0,0.8,0.8,0.8,1.0,1.0,0.0,1.0,0.0,0.8,0.0,0.9
frozenset({'muscle_pain'}),"frozenset({'diarrhoea', 'nausea', 'headache'})",1.0,0.8,0.8,0.8,1.0,1.0,0.0,1.0,0.0,0.8,0.0,0.9
frozenset({'muscle_pain'}),"frozenset({'sweating', 'diarrhoea', 'headache'})",1.0,0.8,0.8,0.8,1.0,1.0,0.0,1.0,0.0,0.8,0.0,0.9
frozenset({'muscle_pain'}),"frozenset({'diarrhoea', 'headache', 'vomiting'})",1.0,0.8,0.8,0.8,1.0,1.0,0.0,1.0,0.0,0.8,0.0,0.9
