antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'chest_pain', 'phlegm', 'palpitations'})",frozenset({'fatigue'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'fatigue', 'chest_pain'})","frozenset({'phlegm', 'palpitations'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'fatigue', 'phlegm'})","frozenset({'chest_pain', 'palpitations'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'fatigue', 'palpitations'})","frozenset({'chest_pain', 'phlegm'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'chest_pain', 'phlegm'})","frozenset({'fatigue', 'palpitations'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'chest_pain', 'palpitations'})","frozenset({'fatigue', 'phlegm'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'phlegm', 'palpitations'})","frozenset({'fatigue', 'chest_pain'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'fatigue'}),"frozenset({'chest_pain', 'phlegm', 'palpitations'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'chest_pain'}),"frozenset({'fatigue', 'phlegm', 'palpitations'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'phlegm'}),"frozenset({'fatigue', 'chest_pain', 'palpitations'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'palpitations'}),"frozenset({'fatigue', 'chest_pain', 'phlegm'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'breathlessness'}),frozenset({'chest_pain'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'breathlessness'}),frozenset({'fatigue'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'breathlessness'}),frozenset({'palpitations'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'breathlessness'}),frozenset({'phlegm'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'chills'}),frozenset({'chest_pain'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'cough'}),frozenset({'chest_pain'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'fever'}),frozenset({'chest_pain'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'sweating'}),frozenset({'chest_pain'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'chills'}),frozenset({'fatigue'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'chills'}),frozenset({'palpitations'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'chills'}),frozenset({'phlegm'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'cough'}),frozenset({'fatigue'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'cough'}),frozenset({'palpitations'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'cough'}),frozenset({'phlegm'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'fever'}),frozenset({'fatigue'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'sweating'}),frozenset({'fatigue'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'fever'}),frozenset({'palpitations'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'fever'}),frozenset({'phlegm'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'sweating'}),frozenset({'palpitations'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'sweating'}),frozenset({'phlegm'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'breathlessness'})",frozenset({'chest_pain'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'chest_pain', 'breathlessness'})",frozenset({'fatigue'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'breathlessness'}),"frozenset({'fatigue', 'chest_pain'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'chest_pain', 'breathlessness'})",frozenset({'palpitations'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'breathlessness', 'palpitations'})",frozenset({'chest_pain'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'breathlessness'}),"frozenset({'chest_pain', 'palpitations'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'chest_pain', 'breathlessness'})",frozenset({'phlegm'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'phlegm', 'breathlessness'})",frozenset({'chest_pain'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'breathlessness'}),"frozenset({'chest_pain', 'phlegm'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'breathlessness'})",frozenset({'palpitations'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'breathlessness', 'palpitations'})",frozenset({'fatigue'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'breathlessness'}),"frozenset({'fatigue', 'palpitations'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'breathlessness'})",frozenset({'phlegm'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'phlegm', 'breathlessness'})",frozenset({'fatigue'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'breathlessness'}),"frozenset({'fatigue', 'phlegm'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'phlegm', 'breathlessness'})",frozenset({'palpitations'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'breathlessness', 'palpitations'})",frozenset({'phlegm'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'breathlessness'}),"frozenset({'phlegm', 'palpitations'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'chills', 'fatigue'})",frozenset({'chest_pain'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'chills', 'chest_pain'})",frozenset({'fatigue'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'chills'}),"frozenset({'fatigue', 'chest_pain'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'chills', 'chest_pain'})",frozenset({'palpitations'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'chills', 'palpitations'})",frozenset({'chest_pain'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'chills'}),"frozenset({'chest_pain', 'palpitations'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'chills', 'chest_pain'})",frozenset({'phlegm'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'chills', 'phlegm'})",frozenset({'chest_pain'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'chills'}),"frozenset({'chest_pain', 'phlegm'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'cough'})",frozenset({'chest_pain'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'chest_pain', 'cough'})",frozenset({'fatigue'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'cough'}),"frozenset({'fatigue', 'chest_pain'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'chest_pain', 'cough'})",frozenset({'palpitations'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'palpitations', 'cough'})",frozenset({'chest_pain'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'cough'}),"frozenset({'chest_pain', 'palpitations'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'chest_pain', 'cough'})",frozenset({'phlegm'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'phlegm', 'cough'})",frozenset({'chest_pain'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'cough'}),"frozenset({'chest_pain', 'phlegm'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'fever'})",frozenset({'chest_pain'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'chest_pain', 'fever'})",frozenset({'fatigue'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'fever'}),"frozenset({'fatigue', 'chest_pain'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'sweating', 'chest_pain'})",frozenset({'fatigue'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'sweating', 'fatigue'})",frozenset({'chest_pain'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'sweating'}),"frozenset({'fatigue', 'chest_pain'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'chest_pain', 'fever'})",frozenset({'palpitations'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'fever', 'palpitations'})",frozenset({'chest_pain'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'fever'}),"frozenset({'chest_pain', 'palpitations'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'chest_pain', 'fever'})",frozenset({'phlegm'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'phlegm', 'fever'})",frozenset({'chest_pain'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'fever'}),"frozenset({'chest_pain', 'phlegm'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'sweating', 'chest_pain'})",frozenset({'palpitations'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'sweating', 'palpitations'})",frozenset({'chest_pain'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'sweating'}),"frozenset({'chest_pain', 'palpitations'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'sweating', 'chest_pain'})",frozenset({'phlegm'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'sweating', 'phlegm'})",frozenset({'chest_pain'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'sweating'}),"frozenset({'chest_pain', 'phlegm'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'chills', 'fatigue'})",frozenset({'palpitations'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'chills', 'palpitations'})",frozenset({'fatigue'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'chills'}),"frozenset({'fatigue', 'palpitations'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'chills', 'fatigue'})",frozenset({'phlegm'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'chills', 'phlegm'})",frozenset({'fatigue'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'chills'}),"frozenset({'fatigue', 'phlegm'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'chills', 'phlegm'})",frozenset({'palpitations'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'chills', 'palpitations'})",frozenset({'phlegm'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'chills'}),"frozenset({'phlegm', 'palpitations'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'cough'})",frozenset({'palpitations'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'palpitations', 'cough'})",frozenset({'fatigue'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'cough'}),"frozenset({'fatigue', 'palpitations'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'cough'})",frozenset({'phlegm'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'phlegm', 'cough'})",frozenset({'fatigue'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'cough'}),"frozenset({'fatigue', 'phlegm'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'phlegm', 'cough'})",frozenset({'palpitations'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'palpitations', 'cough'})",frozenset({'phlegm'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'cough'}),"frozenset({'phlegm', 'palpitations'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'fever'})",frozenset({'palpitations'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'fever', 'palpitations'})",frozenset({'fatigue'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'fever'}),"frozenset({'fatigue', 'palpitations'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'fever'})",frozenset({'phlegm'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'phlegm', 'fever'})",frozenset({'fatigue'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'fever'}),"frozenset({'fatigue', 'phlegm'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'sweating', 'fatigue'})",frozenset({'palpitations'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'sweating', 'palpitations'})",frozenset({'fatigue'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'sweating'}),"frozenset({'fatigue', 'palpitations'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'sweating', 'fatigue'})",frozenset({'phlegm'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'sweating', 'phlegm'})",frozenset({'fatigue'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'sweating'}),"frozenset({'fatigue', 'phlegm'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'phlegm', 'fever'})",frozenset({'palpitations'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'fever', 'palpitations'})",frozenset({'phlegm'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'fever'}),"frozenset({'phlegm', 'palpitations'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'sweating', 'phlegm'})",frozenset({'palpitations'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'sweating', 'palpitations'})",frozenset({'phlegm'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'sweating'}),"frozenset({'phlegm', 'palpitations'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'chest_pain', 'breathlessness'})",frozenset({'palpitations'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'breathlessness', 'palpitations'})",frozenset({'chest_pain'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'chest_pain', 'breathlessness', 'palpitations'})",frozenset({'fatigue'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'breathlessness'})","frozenset({'chest_pain', 'palpitations'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'chest_pain', 'breathlessness'})","frozenset({'fatigue', 'palpitations'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'breathlessness', 'palpitations'})","frozenset({'fatigue', 'chest_pain'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
frozenset({'breathlessness'}),"frozenset({'fatigue', 'chest_pain', 'palpitations'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'chest_pain', 'breathlessness'})",frozenset({'phlegm'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'phlegm', 'breathlessness'})",frozenset({'chest_pain'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'chest_pain', 'phlegm', 'breathlessness'})",frozenset({'fatigue'}),0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'breathlessness'})","frozenset({'chest_pain', 'phlegm'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
"frozenset({'chest_pain', 'breathlessness'})","frozenset({'fatigue', 'phlegm'})",0.95,1.0,0.95,1.0,1.0,1.0,0.0,inf,0.0,0.95,0.0,0.975
